"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"23294",733.530281237871,-0.292423097941196,0.128384626577837,-2.27771116944369,0.022743791819353,0.698749657542499
"222662",2.12067664644144,-1.51667479598785,0.881115868227135,-1.72131140827086,0.0851943304243213,0.698749657542499
"4337",153.555339183741,0.635908180563791,0.313376470135394,2.02921482997446,0.0424364137240386,0.698749657542499
"9697",314.993708251465,-0.445549794067749,0.285121811605596,-1.56266471357887,0.118131478262553,0.698749657542499
"79627",445.666729487708,0.441140115536601,0.310679644294546,1.41991959768813,0.155631089774506,0.698749657542499
"25821",1929.55154980433,0.154524046851352,0.107586959655771,1.43627115540543,0.150925198478565,0.698749657542499
"84071",86.8923792502326,-0.474703259141624,0.296624786661689,-1.60034926441613,0.109521123644734,0.698749657542499
"2444",10.4429440328978,-0.801494735543858,0.540078485216279,-1.48403381634966,0.137799949565863,0.698749657542499
"26271",1889.31810120483,0.359273425390952,0.248696632010013,1.44462521461283,0.148563186380886,0.698749657542499
"26034",1271.84180268554,-0.868806833815339,0.421003445133843,-2.06365730223213,0.0390502203909836,0.698749657542499
"80727",1486.09488158613,0.34741715653556,0.201396273923555,1.72504262252355,0.0845197915737141,0.698749657542499
"222962",60.6580435523403,1.048679460834,0.727222968081599,1.44203292093537,0.149293086647877,0.698749657542499
"54468",1942.78310635822,0.337750447711966,0.211978988302371,1.59332040603096,0.111088331175864,0.698749657542499
"728927",1481.90281989843,-0.158017719900187,0.107492353719762,-1.47003683919832,0.141551776867871,0.698749657542499
"7697",548.376924613412,0.181743812284098,0.104308367035392,1.74237041044302,0.0814436500859081,0.698749657542499
"3315",2221.58061434859,0.3821602837177,0.215116856091921,1.77652412117069,0.0756465697956283,0.698749657542499
"10552",1304.68581130352,0.209963659999773,0.126915030366268,1.65436402129703,0.0980535721132401,0.698749657542499
"6856",2077.48216580685,0.404651411215748,0.270711107756932,1.49477210066711,0.134973929898145,0.698749657542499
"441282",3.65609418072094,-1.80882688170588,1.13079627944001,-1.59960455706632,0.109686336875639,0.698749657542499
"90956",836.158815246352,0.281452512106377,0.161951771126997,1.73787856809341,0.0822322128106291,0.698749657542499
"54480",1049.95021772423,-0.277831137260083,0.133841967797178,-2.07581479735194,0.0379110832584795,0.698749657542499
"157285",1011.04740290092,-0.510218343403634,0.298221220655707,-1.71087202406926,0.0871047400564906,0.698749657542499
"649",133.882410455603,0.467921916585834,0.273996417994979,1.70776654676708,0.0876796686873781,0.698749657542499
"2339",2777.42888621903,0.235289155483567,0.154146701222643,1.52639760447241,0.126910873885851,0.698749657542499
"5150",2816.69073963676,0.480937849611136,0.283268214035461,1.69781791878326,0.0895421328645696,0.698749657542499
"389668",42.9535963104935,-0.663488766671499,0.332935881377142,-1.99284247743762,0.046278698767691,0.698749657542499
"27067",1560.08541354949,0.346930692729948,0.236254084473492,1.46846431672539,0.141978142136087,0.698749657542499
"100861412",495.579895140936,0.687477514854393,0.260173275824274,2.64238328351113,0.00823248341828159,0.698749657542499
"57210",459.429911353853,-0.25546676147746,0.175788769460107,-1.45325985421063,0.146151619239959,0.698749657542499
"2907",1544.15757699853,-0.356089267569854,0.191533894869658,-1.85914491955682,0.0630065996560176,0.698749657542499
"971",394.027204755971,0.699269743764651,0.399836230079824,1.74889039851403,0.0803099665864654,0.698749657542499
"6461",28.6270370808155,0.680559773444223,0.456329122120851,1.49137922708336,0.13586195878622,0.698749657542499
"4957",2336.60655884859,0.307967170921968,0.170556997504795,1.80565544320929,0.0709721765532646,0.698749657542499
"7270",1840.36172699753,0.282839763756374,0.17563517394374,1.61038223383987,0.107314436678357,0.698749657542499
"4851",3080.31163291546,-0.196153112805705,0.134494446033914,-1.45844768010899,0.14471718643321,0.698749657542499
"80314",1695.07409158185,-0.403096647781236,0.23742008976974,-1.69782029891478,0.0895416835043605,0.698749657542499
"2662",44.1599695641901,1.11946842823011,0.77498747423628,1.4444987376516,0.148598734568139,0.698749657542499
"5660",8258.74874810274,-0.339014436467917,0.180342218340926,-1.87983956051284,0.0601299470578892,0.698749657542499
"9849",1883.54428996369,-0.209656464004027,0.148202988825619,-1.41465746180541,0.157168952218051,0.698749657542499
"81855",1357.93635142247,0.640260417733347,0.294933255248774,2.17086546308009,0.0299413437062888,0.698749657542499
"404636",554.796267139833,0.299966154726322,0.175269497665942,1.71145669224229,0.0869968393515816,0.698749657542499
"57104",798.536619276635,-0.515895630897036,0.307513636524254,-1.67763497166522,0.0934183813022169,0.698749657542499
"66005",1342.42537610371,0.293243001703839,0.151892145380965,1.93060017006375,0.0535325168296183,0.698749657542499
"975",2734.9290581335,0.234262363667742,0.15543860788759,1.50710538939692,0.13178364559264,0.698749657542499
"55128",542.937534924555,-0.245217216098616,0.149142519807528,-1.64418045514501,0.100138932904053,0.698749657542499
"6609",434.605263081627,-0.592527903887856,0.308009766343938,-1.92373089633208,0.0543883232026843,0.698749657542499
"144110",42.0999578078207,-0.655221244724838,0.411944834158444,-1.59055579872334,0.111709578677795,0.698749657542499
"923",7745.32950587411,-0.23026287290571,0.138441253849464,-1.66325330422166,0.0962617416363652,0.698749657542499
"80789",1491.04249336082,0.216608565555885,0.140227243797257,1.54469673431691,0.12241963516791,0.698749657542499
"79842",230.748928713513,-0.422367335878415,0.250503331336494,-1.68607472653152,0.0917814072102801,0.698749657542499
"23130",906.542197742094,-0.261346558456055,0.160449033786317,-1.62884470095415,0.103345899037444,0.698749657542499
"254102",4314.29532341708,0.407815966527261,0.242407745748971,1.68235534416289,0.0924999551799149,0.698749657542499
"399909",2110.82763546862,-0.208921492498757,0.130043659201085,-1.60654886045389,0.108153368452511,0.698749657542499
"51773",2524.15739207282,-0.166038030416387,0.101972202873887,-1.62826756446296,0.103468163927784,0.698749657542499
"10873",286.119340020312,0.682173339143551,0.409105501824608,1.66747534829295,0.0954199222701381,0.698749657542499
"1822",1787.21274949281,-0.244261486784102,0.152539728806037,-1.60129750259812,0.109311041909407,0.698749657542499
"113246",4239.20534239751,-0.416411852471724,0.258216571535532,-1.61264573375541,0.106821496483614,0.698749657542499
"118426",678.525775595367,0.242293412177727,0.0995422871347742,2.43407519710368,0.0149298930736094,0.698749657542499
"10060",4.61940032059825,-1.82009881382405,0.655200016557562,-2.77792852232651,0.0054706651031769,0.698749657542499
"55196",6730.51153818272,-0.518395627840197,0.357109938957194,-1.45164155709017,0.146601297323754,0.698749657542499
"8085",4298.27644852342,-0.437090627046191,0.229242588179778,-1.90667288533409,0.0565629602997194,0.698749657542499
"5916",1208.53396734729,-0.38753444473205,0.192737677767237,-2.01068337660508,0.0443589109914593,0.698749657542499
"9840",7529.78934441514,-0.352960401483377,0.180356294136632,-1.95701737592803,0.0503454254915283,0.698749657542499
"79837",1189.54168376822,-0.537902923970171,0.300909038197899,-1.78759311183072,0.07384167760308,0.698749657542499
"79738",369.890927555737,-0.354278406232695,0.216014895705121,-1.64006470515031,0.100991714025418,0.698749657542499
"7112",16835.8119499542,0.361874105000775,0.227399434897106,1.59135885788158,0.11152883778737,0.698749657542499
"100500842",1354.9806195964,0.373951713283941,0.196911654418418,1.89908370019243,0.0575534718664673,0.698749657542499
"9815",3079.87249772694,-0.270573838682987,0.169170833346762,-1.59941186864269,0.109729116840715,0.698749657542499
"23316",20.8625432499228,-1.1163088584033,0.612710720898258,-1.82191827289515,0.0684673872668215,0.698749657542499
"5025",478.484739711756,-0.419626018497072,0.200462472381514,-2.09328964923895,0.0363233060780951,0.698749657542499
"84876",909.396717190621,-0.292706949555039,0.183103693301563,-1.59858572089513,0.109912684579389,0.698749657542499
"9026",1309.5512604085,-0.415181653828862,0.230360998704077,-1.80230879430335,0.0714968356722668,0.698749657542499
"57605",1074.13213752725,-0.595932985924854,0.357053336341434,-1.66903071689825,0.0951112924460552,0.698749657542499
"10198",2756.34936777539,0.203165419404501,0.110255590456078,1.84267680726298,0.0653762122269927,0.698749657542499
"7699",795.610835157747,-0.321609022642717,0.151268040126892,-2.12608705958597,0.0334960112061484,0.698749657542499
"283537",330.126117876016,-0.433628000312007,0.27580318213795,-1.57223711833433,0.115895570111176,0.698749657542499
"3146",17091.9723559187,0.431801828403515,0.242445171604627,1.78102878083992,0.0749077490945554,0.698749657542499
"1102",461.19515291623,-0.756190413323916,0.335203220301138,-2.25591631442137,0.0240758726004382,0.698749657542499
"79758",246.029122724271,-0.276314705991937,0.171915714006797,-1.60726846634283,0.107995488548798,0.698749657542499
"3183",38254.6894439528,0.253646223938247,0.175750494322568,1.44321769856711,0.148959155375046,0.698749657542499
"55632",1252.67215997692,0.320769165127321,0.155268602163472,2.06589845376211,0.0388380689049601,0.698749657542499
"25938",665.851507630845,0.347877721916048,0.219170506604984,1.58724696723467,0.112456721171755,0.698749657542499
"64067",10.4095722629295,-0.902569837283158,0.541392844363263,-1.66712553865517,0.0954894449053812,0.698749657542499
"26499",137.119950155996,0.418993799704455,0.281675591394895,1.48750481939007,0.136881531301644,0.698749657542499
"677",6131.95614242442,-0.322531438378286,0.170206595095816,-1.8949408993037,0.0581002319238502,0.698749657542499
"23508",710.459691244279,-0.997407135332261,0.398453008955948,-2.50319890404575,0.0123076353631378,0.698749657542499
"9321",1669.97637220877,-0.193610458525736,0.124804552993522,-1.551309258211,0.120827589196193,0.698749657542499
"55148",3470.46848574781,0.277666379933574,0.183031796881645,1.51703903181983,0.129256829694144,0.698749657542499
"9895",443.843396462212,-0.352921855839181,0.173351604941212,-2.0358730221094,0.0417631074586414,0.698749657542499
"9578",207.080449852689,-0.545743805691839,0.380427898022609,-1.43455253552253,0.151414648349917,0.698749657542499
"1396",1634.51017984087,0.512707986560126,0.268257647753434,1.91125207744822,0.0559721943309018,0.698749657542499
"54893",988.299200958587,-0.293706730644652,0.173085707232,-1.6968860996187,0.0897181965115528,0.698749657542499
"79968",3650.92794078881,0.516925415909337,0.303926618872428,1.70082310600874,0.0889762090842183,0.698749657542499
"6557",3.89325327330067,-1.91952874600081,0.908580460390905,-2.11266787002546,0.0346292051743377,0.698749657542499
"8125",10669.7631358185,0.272442514652317,0.186641188533329,1.45971270753919,0.144369047963707,0.698749657542499
"5955",1521.69760535552,0.280712782516892,0.161739053828172,1.73559060642902,0.0826362480786044,0.698749657542499
"123720",588.808811970144,-0.588157298870335,0.336532132725079,-1.7477002689393,0.0805159422344782,0.698749657542499
"57188",5.38071996511533,-1.54529845666558,0.822287679548314,-1.87926743291887,0.060207986162426,0.698749657542499
"9640",2585.16455783682,-0.197943347105766,0.120835829386969,-1.63811799952036,0.101397080885869,0.698749657542499
"11214",5998.07126754825,-0.449623573335103,0.21339282361637,-2.10702293411432,0.0351155916585607,0.698749657542499
"3480",1705.56762231981,0.487175024608227,0.297543572415062,1.63732330244606,0.101562934445766,0.698749657542499
"196968",135.04066032407,0.407336428595497,0.275655712712225,1.47769993441326,0.139488111963163,0.698749657542499
"84326",782.100073980767,0.427124962959775,0.194168380019777,2.19976580592716,0.0278235151868168,0.698749657542499
"30812",67.3648254368756,-1.00137024062266,0.422353038797036,-2.37093177658863,0.0177433058869769,0.698749657542499
"54985",601.559222321404,0.337424517651477,0.199539200626256,1.69101869002415,0.0908332330918609,0.698749657542499
"7627",802.065209031566,-0.428397584172609,0.230386093956504,-1.85947674538677,0.0629595924694634,0.698749657542499
"89927",295.049576482768,0.674033561125227,0.40084353920655,1.68153779516927,0.0926585015963636,0.698749657542499
"123811",1972.09631212351,0.313551643443483,0.152294637609624,2.05884887586921,0.0395087178632624,0.698749657542499
"4363",4954.28903870903,0.218677958852963,0.142364977878321,1.53603759935865,0.12452915902085,0.698749657542499
"83985",874.065652615836,-0.414108463028476,0.232880291115945,-1.77820313193573,0.0753704987514338,0.698749657542499
"27040",4416.03318439467,-0.322141957711585,0.176097920130095,-1.82933425604117,0.0673495498732426,0.698749657542499
"112476",70.3483300732308,-0.596243213190628,0.309231837898516,-1.92814303094594,0.0538373378962707,0.698749657542499
"65988",572.484145108275,-0.346017225776467,0.207041059182361,-1.67124930264048,0.094672445632975,0.698749657542499
"10847",6894.64108834467,-0.258602369065323,0.152192851983051,-1.69917552431518,0.0892861165876323,0.698749657542499
"9739",1828.88232230807,-0.178921846530846,0.108326656743502,-1.65168806930413,0.0985981560543234,0.698749657542499
"10295",1663.16071036986,0.573152989487589,0.231927749513506,2.47125663354144,0.0134639158190107,0.698749657542499
"91807",13.6074332465185,-0.652588071930531,0.418111005510254,-1.56080099143558,0.118570713458597,0.698749657542499
"55715",225.526867558224,0.404545031479013,0.20690587318766,1.95521289582775,0.0505579470882025,0.698749657542499
"865",4441.86178950299,0.281674280403231,0.175225471499225,1.60749620470832,0.107945561290367,0.698749657542499
"79567",689.155761660903,-0.323775961983069,0.218466217772988,-1.48204132100419,0.138329300553923,0.698749657542499
"6560",956.582422142008,0.212534210006039,0.112113171178613,1.89571134035126,0.057998224937851,0.698749657542499
"55159",5180.50389944109,0.321233836327724,0.211363106016158,1.51981981331769,0.128556268027743,0.698749657542499
"9764",585.119880137146,-0.635782358462032,0.22636113698056,-2.80870809778904,0.00497407240369172,0.698749657542499
"50628",2859.54725801527,0.197868748385721,0.119509096230693,1.65567939702068,0.0977867617998856,0.698749657542499
"23135",1700.17140571405,-0.441177622936405,0.210797630749682,-2.09289649683157,0.0363583950434844,0.698749657542499
"4628",3395.60467704666,0.487253975517484,0.344926844280018,1.41262990572552,0.157764571117017,0.698749657542499
"201161",486.278350787009,0.486996965310627,0.249915361286538,1.94864758534096,0.0513375252396407,0.698749657542499
"10400",367.661561211866,0.504384497943674,0.228075796168707,2.21147752815727,0.0270027863383161,0.698749657542499
"147015",942.912288438573,0.295014322474361,0.16100490223407,1.83233130408333,0.06690207593807,0.698749657542499
"91603",737.554129370083,-0.290647892984916,0.165331265095262,-1.75797295700513,0.0787521108019808,0.698749657542499
"117584",777.887665220613,-0.448445602124283,0.260926212474081,-1.7186682697463,0.085674792846347,0.698749657542499
"102466757",4.05566343681864,-1.42823391387838,0.676256771034175,-2.11196985383855,0.0346890350735786,0.698749657542499
"79089",940.197390347576,-0.412672627174638,0.182295715607771,-2.26375384522228,0.0235892587082336,0.698749657542499
"3212",397.581915291951,-0.473235026415297,0.272326447917964,-1.73774905093998,0.0822550416258107,0.698749657542499
"23531",738.164668421608,0.430627851838983,0.2642662238288,1.62952285615568,0.103202380392102,0.698749657542499
"57513",97.9896639934477,0.534036292819211,0.34084836574287,1.56678554598697,0.117164827022128,0.698749657542499
"353174",465.658835789978,-0.311236377717926,0.208534174312467,-1.49249579232788,0.135569219486521,0.698749657542499
"2548",923.693051707336,0.358039933155699,0.178269402143191,2.00842056377186,0.0445986195077975,0.698749657542499
"6448",300.135548511721,-0.704915774222379,0.27029572547257,-2.60794273749591,0.00910881907103577,0.698749657542499
"84617",1254.7938199003,0.656211106729885,0.269986095610309,2.43053667355167,0.0150764802004393,0.698749657542499
"753",2086.46173102273,-0.325028872825121,0.155725585971026,-2.08718991679117,0.0368709705836482,0.698749657542499
"374868",569.477917968422,-0.288011120258813,0.172915351225384,-1.66561914958846,0.0957892945427233,0.698749657542499
"79230",566.828292975273,-0.28765104605654,0.195734508369946,-1.469598020564,0.141670656705144,0.698749657542499
"374879",503.417977575151,-0.316655274056915,0.197544242929129,-1.6029587567911,0.108943760003359,0.698749657542499
"126068",327.783355871378,-0.451038016595054,0.319121077353556,-1.41337582692899,0.157545249310022,0.698749657542499
"7695",817.513558514406,-0.21586221638717,0.148909439660195,-1.44962076870183,0.147164301167506,0.698749657542499
"4125",3101.07547754932,0.301205723368872,0.191750994430888,1.57081700808303,0.116225160258578,0.698749657542499
"10994",1422.99202950941,0.406431587267215,0.177572407303479,2.28882174567024,0.0220897114667806,0.698749657542499
"23476",4037.81395441125,-0.113564925346958,0.074915965236517,-1.51589751247845,0.129545269413004,0.698749657542499
"79156",1152.29720842142,-0.407859391484929,0.205402012202447,-1.98566405027687,0.0470706392990104,0.698749657542499
"83636",1635.28990019597,-0.343357205413935,0.181542581187446,-1.8913315166507,0.0585801040792228,0.698749657542499
"10430",928.235200333694,0.366140285127186,0.19716946896254,1.85698266092479,0.0633136209842136,0.698749657542499
"84924",311.866971383738,-0.36698906186007,0.255688351259222,-1.43529832334055,0.151202105351927,0.698749657542499
"339324",553.021291279318,-0.48441603588152,0.260547908301699,-1.85922059032842,0.0629958774130333,0.698749657542499
"342892",455.965480260794,0.217890358763595,0.143717536835521,1.51610139974053,0.129493714439843,0.698749657542499
"92285",678.332598086823,-0.38355914396923,0.216601803112879,-1.77080309792871,0.07659345061137,0.698749657542499
"51276",155.888963933474,-0.673117796539223,0.280497641686625,-2.39972711532184,0.0164072981006159,0.698749657542499
"23094",665.975260777989,-0.5265744192055,0.193263801103033,-2.72464070457132,0.00643714955053384,0.698749657542499
"8857",938.235193885339,-0.777202171505457,0.478154231172325,-1.62542150803504,0.104072776112856,0.698749657542499
"27076",265.339497406439,0.393915416984297,0.266021627731109,1.48076462934232,0.138669305006336,0.698749657542499
"7773",246.5533765902,-0.407750622026387,0.240875444354139,-1.69278617469577,0.0904961752022475,0.698749657542499
"7673",140.237422623721,-0.609846207020995,0.305478332724454,-1.99636485370989,0.0458942235190914,0.698749657542499
"7770",972.628668854575,-0.322412338380774,0.161778881382642,-1.99291981515312,0.046270228155668,0.698749657542499
"29998",537.916251252552,-0.440075264635875,0.220485930105446,-1.99593354743956,0.0459411565305431,0.698749657542499
"79735",1049.29232033228,-0.261961351591204,0.156814327757252,-1.67051923977711,0.0948166760599399,0.698749657542499
"7376",1817.4212602327,-0.393204599012935,0.203499678422987,-1.93221238510085,0.0533332971466431,0.698749657542499
"59348",367.45250581372,-0.448694639907117,0.226983141776127,-1.97677517544305,0.0480670489364344,0.698749657542499
"284370",539.699858138566,-0.27710705732687,0.187160754099967,-1.48058314179938,0.13871769040505,0.698749657542499
"147657",436.929566313441,-0.625171193126383,0.304835137761323,-2.0508501668068,0.0402815403655878,0.698749657542499
"162967",562.04340141933,-0.395113205857697,0.196223540067689,-2.01358718592784,0.0440528928955998,0.698749657542499
"390963",165.577488238385,-0.605396454164814,0.40109674743464,-1.50935268868882,0.131208676689392,0.698749657542499
"342926",106.718755429359,-0.473767321280678,0.32417492063161,-1.46145581020768,0.14389039417857,0.698749657542499
"140612",278.299651785011,-0.325039812730618,0.185893877053206,-1.74852350105962,0.0803734198136054,0.698749657542499
